"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"23-Oct-2015","EQ","1,099.45","1,113.70","1,096.00","1,095.00","1,107.35","1,108.50","1,107.73","1,128.00","887.10",1116762,"1,237,074,970.05",25232
"21-Oct-2015","EQ","1,098.90","1,104.00","1,085.00","1,094.90","1,094.90","1,095.00","1,095.61","1,128.00","887.10",1818301,"1,992,141,477.95",30693
"20-Oct-2015","EQ","1,098.00","1,102.90","1,091.20","1,097.80","1,095.00","1,094.90","1,096.82","1,128.00","887.10",962839,"1,056,060,813.40",18651
"19-Oct-2015","EQ","1,100.00","1,102.10","1,094.30","1,100.05","1,097.35","1,097.80","1,098.11","1,128.00","887.10",663555,"728,657,059.95",10106
"16-Oct-2015","EQ","1,090.00","1,101.50","1,085.00","1,084.15","1,099.05","1,100.05","1,094.45","1,128.00","855.05",1210922,"1,325,290,481.70",22522
"15-Oct-2015","EQ","1,085.70","1,096.50","1,081.00","1,084.75","1,085.10","1,084.15","1,088.52","1,128.00","855.05",981488,"1,068,365,586.35",18535
"14-Oct-2015","EQ","1,068.80","1,086.50","1,067.05","1,076.35","1,083.45","1,084.75","1,081.10","1,128.00","855.05",687287,"743,023,601.25",16791
"13-Oct-2015","EQ","1,075.55","1,082.15","1,073.20","1,080.55","1,074.70","1,076.35","1,077.02","1,128.00","855.05",455913,"491,028,892.85",11228
"12-Oct-2015","EQ","1,087.70","1,095.50","1,077.80","1,086.15","1,079.00","1,080.55","1,086.87","1,128.00","855.05",554335,"602,489,072.80",10948
"09-Oct-2015","EQ","1,095.00","1,095.00","1,080.20","1,083.10","1,082.70","1,086.15","1,087.33","1,128.00","854.10",860807,"935,984,453.30",14937
"08-Oct-2015","EQ","1,088.10","1,090.70","1,075.40","1,087.75","1,081.15","1,083.10","1,080.30","1,128.00","854.10",970477,"1,048,408,162.85",25910
"07-Oct-2015","EQ","1,088.00","1,098.35","1,083.35","1,085.95","1,085.55","1,087.75","1,088.96","1,128.00","854.10",1096567,"1,194,115,823.90",18637
"06-Oct-2015","EQ","1,107.00","1,107.90","1,083.00","1,098.35","1,087.10","1,085.95","1,087.09","1,128.00","854.10",1189741,"1,293,354,050.35",21788
"05-Oct-2015","EQ","1,077.20","1,104.80","1,077.20","1,067.65","1,097.00","1,098.35","1,093.73","1,128.00","854.10",2013343,"2,202,043,609.05",45680
"01-Oct-2015","EQ","1,075.20","1,076.90","1,059.35","1,068.80","1,067.00","1,067.65","1,066.73","1,128.00","854.10",1258697,"1,342,695,408.10",25949
"30-Sep-2015","EQ","1,068.00","1,073.00","1,061.35","1,064.80","1,069.80","1,068.80","1,067.76","1,128.00","854.10",2256949,"2,409,878,258.40",46428
"29-Sep-2015","EQ","1,032.00","1,073.90","1,025.10","1,046.40","1,059.95","1,064.80","1,056.53","1,128.00","854.10",2604710,"2,751,955,306.30",45082
"28-Sep-2015","EQ","1,055.00","1,060.00","1,043.10","1,051.40","1,048.00","1,046.40","1,052.03","1,128.00","854.10",1444277,"1,519,418,300.85",24409
"24-Sep-2015","EQ","1,047.00","1,054.00","1,036.00","1,049.20","1,049.10","1,051.40","1,044.09","1,128.00","842.10",2063209,"2,154,171,488.95",31557
"23-Sep-2015","EQ","1,019.20","1,053.45","1,018.65","1,030.65","1,051.05","1,049.20","1,039.05","1,128.00","842.10",1290288,"1,340,680,170.85",23028
"22-Sep-2015","EQ","1,050.05","1,060.00","1,025.30","1,052.95","1,028.95","1,030.65","1,046.35","1,128.00","842.10",1506303,"1,576,119,173.50",25315
"21-Sep-2015","EQ","1,037.95","1,055.00","1,036.35","1,049.75","1,055.00","1,052.95","1,047.89","1,128.00","842.10",1069172,"1,120,369,502.10",24469
"18-Sep-2015","EQ","1,035.00","1,062.00","1,031.15","1,023.35","1,055.25","1,049.75","1,053.08","1,128.00","842.10",1960292,"2,064,340,150.90",45569
"16-Sep-2015","EQ","1,018.90","1,028.10","1,011.55","1,013.15","1,022.00","1,023.35","1,021.98","1,128.00","842.10",1063513,"1,086,884,344.55",28079
"15-Sep-2015","EQ","1,017.95","1,019.65","1,008.10","1,019.70","1,010.30","1,013.15","1,013.20","1,128.00","842.10",1083182,"1,097,479,873.45",25014
"14-Sep-2015","EQ","1,008.85","1,022.30","1,003.50","1,010.50","1,019.00","1,019.70","1,014.41","1,128.00","842.10",1265086,"1,283,312,291.90",29391
"11-Sep-2015","EQ","1,014.50","1,020.00","1,006.80","1,011.00","1,014.80","1,010.50","1,011.13","1,128.00","842.10",1075440,"1,087,413,023.60",40371
"10-Sep-2015","EQ","1,003.00","1,016.95","996.30","1,016.30","1,013.10","1,011.00","1,004.23","1,128.00","842.10",1115935,"1,120,658,966.15",29564
"09-Sep-2015","EQ","1,014.50","1,025.00","1,005.00","1,004.05","1,013.50","1,016.30","1,016.22","1,128.00","842.10",1638280,"1,664,854,193.30",34339
"08-Sep-2015","EQ","986.70","1,010.00","977.00","984.45","1,003.40","1,004.05","993.57","1,128.00","842.10",1861122,"1,849,152,897.25",65312
"07-Sep-2015","EQ","1,001.00","1,009.80","980.00","996.05","985.00","984.45","993.01","1,128.00","842.10",1345435,"1,336,026,066.45",31510
